"Stock Code","Stock Description","Qty Sold","Net","Tax","Gross","COS","Profit","Margin %"
"UG13544/5-X","FRONT HUB OUTER RACE AND ROLLER","-8","£-50.82","£-3.52","£-54.34","£-51.79","£0.97","1.91"
"UR3234-X","LARGE MASTER CYLINDER TO RESERVOIR HOSE (UPPER)","-3","£-45.38","£-9.09","£-54.47","£-21.53","£-23.85","-52.56"
"UR14105-X","RADIATOR BOTTOM HOSE","-1","£-54.50","£0.00","£-54.50","£-10.53","£-43.97","-80.68"
"CD3109-X","HEADLIGHT BOWL TO WING / FENDER SEAL","-4","£-45.54","£-9.11","£-54.65","£-6.38","£-39.16","-85.99"
"UR17788-U","COWL LEFT HAND ASSEMBLY","-1","£-55.00","£0.00","£-55.00","£-18.73","£-36.27","-65.95"
"UB2575-P","HANDLE BOOT / TRUNK LID","-1","£-55.00","£0.00","£-55.00","£0.00","£-55.00","-100"
"UG1107-A","SEAL REAR AXLE","-1","£-45.93","£-9.19","£-55.12","£-10.43","£-35.50","-77.29"
"CD5339-X","FRONT CALIPER SEAL KIT","-1","£-55.13","£0.00","£-55.13","£-12.64","£-42.49","-77.07"
"RH2668-X","DISTRIBUTOR CAP","-1","£-55.22","£0.00","£-55.22","£-20.00","£-35.22","-63.78"
"UR18866-A","INTERMEDIATE PIPE (RIGHT HAND) ASSEMBLY","-1","£-55.25","£0.00","£-55.25","£-8.28","£-46.97","-85.01"
"RB3521-X","DOOR SEAL","-1","£-46.52","£-9.30","£-55.82","£-3.47","£-43.05","-92.54"
"UR4869-X","SEALING WASHER","-5","£-46.57","£-9.32","£-55.89","£-1.80","£-44.77","-96.13"
"UR20144-X","ACCUMULATOR TO RESERVOIR HOSE","-2","£-56.00","£0.00","£-56.00","£-9.03","£-46.97","-83.88"
"FW1926/27KIT-X","REAR SHOCK ABSORBER SEAL KIT","-1","£-46.72","£-9.34","£-56.06","£-5.13","£-41.59","-89.02"
"3W0823359C-X","BONNET / HOOD HINGE GAS STRUT","-2","£-46.76","£-9.35","£-56.11","£-20.58","£-26.18","-55.99"
"UE73895-X","EXHAUST VALVE","-1","£-56.23","£0.00","£-56.23","£-68.73","£12.50","22.23"
"PP30472PB-X","GAS STRUT BONNET / HOOD RIGHT HAND","-1","£-56.27","£0.00","£-56.27","£-7.70","£-48.57","-86.32"
"UD73430-U","MICROSWITCH","-1","£-56.43","£0.00","£-56.43","£-38.56","£-17.87","-31.67"
"RF6433-X","STEERING CENTER LEVER FULCRUM INNER PIN","-4","£-47.14","£-9.43","£-56.57","£-4.40","£-42.74","-90.67"
"RF3851-X","HUBCAP SPINNER NUT SPANNER","-1","£-56.63","£0.00","£-56.63","£-39.73","£-16.90","-29.84"
"UE38385-X","AIR FILTER (SOLEX CARBURETOR)","-1","£-56.65","£0.00","£-56.65","£-7.85","£-48.80","-86.14"
"GMF1218-X","LOW PRESSURE LEVEL VALVE HOSE","-1","£-56.65","£0.00","£-56.65","£-17.56","£-39.09","-69"
"UR26474-X","OXYGEN / LAMBDA SENSOR","-1","£-56.97","£0.00","£-56.97","£-25.14","£-31.83","-55.87"
"PD31092PA-A","LOCKING WHEEL TRIM KIT","-2","£-47.48","£-9.50","£-56.98","£-22.42","£-25.06","-52.78"
"UR3503-X","FRONT SHOCK ABSORBER SHAFT SEAL","-10","£-57.00","£0.00","£-57.00","£-11.43","£-45.57","-79.95"
"UR17852-A","DOWNTAKE PIPE (LOWER LEFT HAND) ASSEMBLY","-1","£-57.53","£0.00","£-57.53","£-4.11","£-53.42","-92.86"
"UR18596-A","DOWNTAKE PIPE (RIGHT HAND FRONT) ASSEMBLY","-1","£-57.53","£0.00","£-57.53","£-0.01","£-57.52","-99.98"
"3Z0051510-A","CONNECTION CABLE","-1","£-47.99","£-9.60","£-57.59","£-44.39","£-3.60","-7.50"
"UT13737PA-X","SCREEN FINISHER RETAINING CLIP","-3","£-48.25","£-9.65","£-57.90","£0.00","£-48.25","-100"
"3D0955986A-X","HEATED WINDSCREEN WASHER JET","-1","£-48.35","£-9.67","£-58.02","£-40.96","£-7.39","-15.28"
"UR2195-X","BONNET / HOOD ROD BULKHEAD GROMMET","-2","£-58.06","£0.00","£-58.06","£-34.63","£-23.43","-40.35"
"RF4281-X","BENTLEY BRK AND CLUTCH PEDAL RUBBER","-5","£-48.67","£-9.74","£-58.41","£-24.00","£-24.67","-50.69"
"UE37810-X","WATERPUMP TWIN DRIVE BELT SET","-3","£-51.83","£-6.62","£-58.45","£-19.26","£-32.57","-62.84"
"CD6077-X","ROTOR ARM DISTRIBUTOR","-3","£-51.90","£-6.63","£-58.53","£-3.60","£-48.30","-93.06"
"UD20224-A","HOSE","-1","£-58.76","£0.00","£-58.76","£-10.48","£-48.28","-82.16"
"UE6056KIT-X","CONNECTING ROD BOLT KIT","-1","£-58.91","£0.00","£-58.91","£-51.98","£-6.93","-11.76"
"UR27331-A","STEERING RETURN HOSE (LONG)","-1","£-59.49","£0.00","£-59.49","£-52.50","£-6.99","-11.75"
"UR13935-A","STEERING TUBE BOLT","-3","£-59.50","£0.00","£-59.50","£-55.78","£-3.72","-6.25"
"XB7108-X","LOCK WASHER","-17","£-49.74","£-9.95","£-59.69","£-8.88","£-40.86","-82.15"
"UR14173-X","DOWNTAKE PIPE (FRONT) ASSEMBLY","-1","£-59.85","£0.00","£-59.85","£0.00","£-59.85","-100"
"UD26686-U","ASSY PROBE ICE WARNING","-1","£-50.00","£-10.00","£-60.00","£0.00","£-50.00","-100"
"UD5284-SU","GAUGE FUEL/OIL LEVEL Surcharge","-1","£-50.00","£-10.00","£-60.00","£0.00","£-50.00","-100"
"UR26615-U","FAN COWL LOWER ASSEMBLY","-1","£-60.00","£0.00","£-60.00","£-13.33","£-46.67","-77.78"
"G75105-P","CLUTCH LINING PAIR 18 HOLE","-1","£-50.00","£-10.00","£-60.00","£-37.50","£-12.50","-25"
"UE74957-U","FLAMETRAP AND BREATHER ASSEMBLY","-1","£-50.00","£-10.00","£-60.00","£0.00","£-50.00","-100"
"UD26556-SU","SENSOR ENGINE RUN","-1","£-50.00","£-10.00","£-60.00","£-50.00","£0.00","0"
"UR19760-U","SOCKET (RIGHT HAND)","-1","£-60.00","£0.00","£-60.00","£-45.00","£-15.00","-25"
"UG4454-A","WHEEL NUT (RIGHT HAND)","-2","£-54.56","£-5.46","£-60.02","£0.00","£-54.56","-100"
"X4010Z-X","NUT (0.375 WHIT)","-18","£-52.52","£-7.64","£-60.16","£-7.20","£-45.32","-86.29"
"UB87079-X","SEAL RUBBER RAIN DEFLECT","-2","£-60.19","£0.00","£-60.19","£-6.49","£-53.70","-89.22"
"UR26958-U","DISC SHIELD","-2","£-60.21","£0.00","£-60.21","£-0.20","£-60.01","-99.67"
"RD7894-X","OIL PRESSURE TRANSMITTER GAUGE","-1","£-60.47","£0.00","£-60.47","£-46.06","£-14.41","-23.83"
"UR15843LB-X","BRK FLUID RESERVOIR WARNING LABEL","-2","£-50.51","£-10.10","£-60.61","£-16.00","£-34.51","-68.32"
"UD15154-X","REGULATOR (CAV 55A ALTERNATOR)","-1","£-60.64","£0.00","£-60.64","£0.00","£-60.64","-100"
"GMF1081-X","ACCUMULATOR RETURN HOSE","-2","£-60.72","£0.00","£-60.72","£-23.02","£-37.70","-62.09"
"UD24872GR-X","SPEEDO GEAR MPH","-1","£-60.87","£0.00","£-60.87","£-29.26","£-31.61","-51.93"
"UR27328-A","STEERING OIL COOLER HOSE","-2","£-61.18","£0.00","£-61.18","£-53.99","£-7.19","-11.75"
"UE70936L5-A","ANTIFREEZE (5 LITER)","-1","£-51.29","£-10.26","£-61.55","£-35.75","£-15.54","-30.30"
"SPC3431-X","AIR PUMP DRIVE BELT","-7","£-61.69","£0.00","£-61.69","£-13.58","£-48.11","-77.99"
"RH15215-X","HYDRAULIC MINERAL FLUID (NOT SAFE FOR HUMAN CONSUMPTION)","-6","£-61.70","£0.00","£-61.70","£-16.20","£-45.50","-73.74"
"UR18174-X","EXHAUST PIPE U BOLT (2.125 INCH)","-10","£-62.35","£0.00","£-62.35","£-16.48","£-45.87","-73.57"
"UB41014-A","SEAL BULK SUPPLY METER","-7","£-62.41","£0.00","£-62.41","£-29.73","£-32.68","-52.36"
"SPC3682-X","COMPRESSOR DRIVE BELT","-3","£-52.15","£-10.43","£-62.58","£-15.24","£-36.91","-70.78"
"FB4537-X","GEARBOX REAR TORQUE MOUNTING BRACKET","-1","£-52.17","£-10.43","£-62.60","£-40.64","£-11.53","-22.10"
"UG694-A","SOCKET","-1","£-52.19","£-10.44","£-62.63","£-2.70","£-49.49","-94.83"
"UW1557-X","DOOR FILLET TO DROPGLASS FELT","-10","£-52.20","£-10.44","£-62.64","£-31.82","£-20.38","-39.04"
"UE73810-X","PROPELLOR SHAFT UNIVERSAL JOINT","-1","£-62.97","£0.00","£-62.97","£-21.75","£-41.22","-65.46"
"UB13438-X","JACKING POINT SEAL","-2","£-63.53","£0.00","£-63.53","£-15.89","£-47.64","-74.99"
"UE70616-X","FUEL INJECTOR","-1","£-63.58","£0.00","£-63.58","£-46.65","£-16.93","-26.63"
"UE7432-X","INLET VALVE GUIDE","-1","£-53.11","£-10.62","£-63.73","£-39.45","£-13.66","-25.72"
"UR71196-A","CUP SPRING UPPER ASSEMBLY","-1","£-53.54","£-10.71","£-64.25","£-50.40","£-3.14","-5.86"
"RF7556-X","STEERING CROSS BEAM, DRAG LINK, CENTER LEVER AND TRACK ROD SPRING SEAT","-6","£-64.44","£0.00","£-64.44","£-10.44","£-54.00","-83.80"
"GMF1022L-X","PUMP TO HOUSING O RING","-36","£-64.55","£0.00","£-64.55","£0.00","£-64.55","-100"
"CD1204-X","REAR SLAVE CYLINDER KIT","-3","£-53.91","£-10.78","£-64.69","£-9.71","£-44.20","-81.99"
"UD18845-A","HEATER TAP FEED HOSE","-1","£-64.79","£0.00","£-64.79","£-17.99","£-46.80","-72.23"
"UR8127-X","TOP RADIATOR TO ENGINE HOSE","-1","£-65.42","£0.00","£-65.42","£-14.83","£-50.59","-77.33"
"CD6183KIT-X","DRIVE SHAFT GAITER KIT","-4","£-65.43","£0.00","£-65.43","£0.00","£-65.43","-100"
"PD110617PA-A","BADGE HUBCAP BLACKGOLD","-4","£-65.48","£0.00","£-65.48","£0.00","£-65.48","-100"
"3W0129532A-A","AIR INTAKE DUCT RH","-1","£-54.99","£-11.00","£-65.99","£-39.36","£-15.63","-28.42"
"RG8372-X","DIFFERENTIAL SIDE COVER OIL SEAL","-1","£-66.06","£0.00","£-66.06","£-46.24","£-19.82","-30"
"FW1903-X","BALL END PIN","-1","£-66.12","£0.00","£-66.12","£-28.60","£-37.52","-56.75"
"UD74088-U","GAUGE OIL TEMPERATURE","-1","£-55.25","£-11.05","£-66.30","£-0.01","£-55.24","-99.98"
"RH8889/1/3-X","IGNITION POINT SET","-2","£-60.76","£-5.93","£-66.69","£-10.44","£-50.32","-82.82"
"UD19948-A","REGULATOR TO SPEEDOMETER CABLE (RIGHT HAND DRIVE)","-1","£-55.79","£-11.16","£-66.95","£-42.00","£-13.79","-24.72"
"UG10046-A","HOUSING SEAL HUB REAR","-2","£-67.18","£0.00","£-67.18","£-79.19","£12.01","17.88"
"CD5137-A","LENS RED","-2","£-55.98","£-11.20","£-67.18","£-44.79","£-11.19","-19.99"
"NC_4034","PARTS SALE - ALTERNATIVE","-8","£-60.53","£-6.67","£-67.20","£-13.94","£-46.59","-76.97"
"UR13769-X","FUEL TANK FILLER NECK HOSE","-1","£-67.50","£0.00","£-67.50","£-54.00","£-13.50","-20"
"CD6075-X","RECEIVER DRIER DESICCANT BAG REPLACEMENT KIT","-1","£-67.62","£0.00","£-67.62","£0.00","£-67.62","-100"
"PW56814-X","DRIVER CARPET HEEL PAD (MULLINER PARK WARD)","-1","£-56.60","£-11.32","£-67.92","£-9.00","£-47.60","-84.10"
"RF6632-X","TORQUE ARM BUMP STOP","-1","£-67.94","£0.00","£-67.94","£-16.27","£-51.67","-76.05"
"0892764026-X","PAG OIL (R134A A/C SYSTEMS) 250 ML","-3","£-59.94","£-8.00","£-67.94","£-13.16","£-46.78","-78.04"
"UB1356-60-X","LEFT HAND AND RIGHT HAND DOOR BUFFER","-2","£-56.64","£-11.33","£-67.97","£-22.51","£-34.13","-60.26"
"UR73209-X","REAR BRK PAD KIT","-1","£-56.70","£-11.34","£-68.04","£-36.13","£-20.57","-36.28"
"RD7474/10-X","SPOON FITTING WIPER BLADE (10 INCH)","-4","£-56.70","£-11.34","£-68.04","£-20.56","£-36.14","-63.74"
"RH2897GMF-X","SEAL KIT","-4","£-65.11","£-3.02","£-68.13","£-6.51","£-58.60","-90"
"CSK82-X","CARBURETOR SERVICE KIT WITH JET (HIF7)","-2","£-68.53","£0.00","£-68.53","£-95.76","£27.23","39.73"
"CD4191-X","INTERIOR MIRROR GLASS (TINTED)","-2","£-57.15","£-11.43","£-68.58","£-12.50","£-44.65","-78.13"
"PD24464PB-X","LOWER SHOCK ABSORBER MOUNTING BUSH","-1","£-68.65","£0.00","£-68.65","£-12.95","£-55.70","-81.14"
"UG3114-X","SHOE LINING RIVET","-298","£-63.00","£-6.63","£-69.63","£-34.18","£-28.82","-45.75"
"UE37810-A","WATERPUMP TWIN DRIVE BELT SET","-2","£-58.17","£-11.64","£-69.81","£-43.21","£-14.96","-25.72"
"PB28145PA-X","ROTOR ARM V12 ASSEMBLY","-2","£-69.93","£0.00","£-69.93","£-25.83","£-44.10","-63.06"
"3Y0857521J-X","DOOR MIRROR GLASS AND BACKING (LH, CONVEX, HEATED ONLY)","-1","£-69.97","£0.00","£-69.97","£-19.50","£-50.47","-72.13"
"RB2482-X","BONNET / HOOD HANDLE","-1","£-69.99","£0.00","£-69.99","£-27.02","£-42.97","-61.39"
"UR3427-X","CENTER STEERING LEVER BALL PIN GAITER","-2","£-58.63","£-11.73","£-70.36","£-1.08","£-57.55","-98.16"
"DELCOPLUG-X","DELCO REMY ALTERNATOR PLUG","-3","£-66.23","£-4.44","£-70.67","£-52.00","£-14.23","-21.49"
"07C906051-X","SECONDARY AIR INJECTION INTAKE MANIFOLD PRESSURE SENSOR","-2","£-59.04","£-11.81","£-70.85","£-20.31","£-38.73","-65.60"
"UR4002-X","LOWER SUSPENSION FULCRUM BRACKET AND ROLLER BLOCK SEAL (0.100 INCH THICK)","-4","£-59.54","£-11.91","£-71.45","£-44.87","£-14.67","-24.64"
"UE1144-X","JOINT EXHAUST PIPE","-4","£-59.56","£-11.92","£-71.48","£-16.18","£-43.38","-72.83"
"CD6249-X","REAR BRK HOSE","-4","£-59.60","£-11.92","£-71.52","£-15.14","£-44.46","-74.60"
"RE17032-X","BRK, THROTTLE AND PROPELLOR SHAFT SUPPORT SPRING","-2","£-59.85","£-11.97","£-71.82","£-15.00","£-44.85","-74.94"
"3Z0399271A-A","ANGLED BRACKET","-1","£-59.99","£-12.00","£-71.99","£-51.00","£-8.99","-14.99"
"PP110537PA-X","BONNET (HOOD) RELEASE CABLE","-1","£-59.99","£-12.00","£-71.99","£-25.93","£-34.06","-56.78"
"UR18059-U","ASSEMBLY SPRING SEAT F/SUSP","-4","£-60.00","£-12.00","£-72.00","£-118.50","£58.50","97.50"
"UR13638-X","LOWER STEERING COLUMN UNIVERSAL JOINT ROLLER SEAL","-4","£-60.00","£-12.00","£-72.00","£0.00","£-60.00","-100"
"CD3061-SU","DISTRIBUTOR VACUUM UNIT","-1","£-60.00","£-12.00","£-72.00","£-60.00","£0.00","0"
"06A905161A-X","CAMSHAFT POSITION SENSOR","-1","£-60.47","£-12.09","£-72.56","£-14.15","£-46.32","-76.60"
"UG3761-X","GREASE CATCHER JOINT","-9","£-61.35","£-11.37","£-72.72","£-8.34","£-53.01","-86.41"
"UE1112-X","RADIATOR BOTTOM HOSE","-1","£-60.74","£-12.15","£-72.89","£-6.80","£-53.94","-88.80"
"UD17929-X","MICROSWITCH","-2","£-60.93","£-12.19","£-73.12","£-26.68","£-34.25","-56.21"
"UR5962-X","STEERING HOSE BOX TO PUMP RETURN HOSE","-1","£-61.05","£-12.21","£-73.26","£-15.33","£-45.72","-74.89"
"UE37106-A","JOCKEY PULLEY ROLLER","-1","£-73.49","£0.00","£-73.49","£-75.25","£1.76","2.39"
"UE74193-X","WASHER RUBBER RAM PIPE","-12","£-61.31","£-12.26","£-73.57","£-9.00","£-52.31","-85.32"
"UR13119-A","COVER SIGHTGLASS","-1","£-73.94","£0.00","£-73.94","£-73.95","£0.01","0.01"
"07C145039-A","SEAL RING","-2","£-61.73","£-12.35","£-74.08","£0.00","£-61.73","-100"
"4M8998002B-X","WINDSCREEN WIPER BLADE SET (LEFT HAND DRIVE)","-2","£-62.26","£-12.45","£-74.71","£-23.98","£-38.28","-61.48"
"F86423KIT2-X","FILTER AND SEAL KIT","-1","£-62.28","£-12.46","£-74.74","£0.00","£-62.28","-100"
"CD3247-X","SU CARBURETOR FLOAT","-2","£-74.80","£0.00","£-74.80","£-48.96","£-25.84","-34.55"
"UD1751-X","BOOT / TRUNK LIGHT TILT SWITCH","-2","£-74.93","£0.00","£-74.93","£-27.53","£-47.40","-63.26"
"GMF1243-SU","ASSEMBLY CALIPER F/LEADING LH Surcharge","-1","£-75.00","£0.00","£-75.00","£-75.00","£0.00","0"
"UB19115-SU","ASSY SOLENOID Surcharge","-1","£-75.00","£0.00","£-75.00","£-50.00","£-25.00","-33.33"
"UR22413-X","HOSE ASSEMBLY","-1","£-75.00","£0.00","£-75.00","£-52.06","£-22.94","-30.59"
"UE39519-CR","ACCUMMULATOR VALVE ASSEMBLY Core","-1","£-75.00","£0.00","£-75.00","£-72.24","£-2.76","-3.68"
"MISC5","Miscellaneous Parts Fuel","-1","£-75.00","£0.00","£-75.00","£-15.52","£-59.48","-79.31"
"UD15493-X","RELAY","-1","£-62.79","£-12.56","£-75.35","£-38.00","£-24.79","-39.48"
"UR19340LB-X","BRK FLUID RESERVOIR LABEL","-3","£-70.24","£-5.22","£-75.46","£-52.50","£-17.74","-25.26"
"UV10842PA-A","ALLOY WHEEL LOCK","-1","£-62.99","£-12.60","£-75.59","£-59.85","£-3.14","-4.98"
"UE38169U-A","SOLENOID VAL UN","-1","£-62.99","£-12.60","£-75.59","£-51.19","£-11.80","-18.73"
"UD72217-X","GEARBOX ACTUATOR MICRO SWITCH","-4","£-63.00","£-12.60","£-75.60","£-46.12","£-16.88","-26.79"
"UR15278-X","FRONT SUSPENSION SEATING","-4","£-75.66","£0.00","£-75.66","£-7.68","£-67.98","-89.85"
"3W5863459K-U","COVER","-1","£-75.90","£0.00","£-75.90","£0.00","£-75.90","-100"
"UD19256-X","FLASHER UNIT","-3","£-63.31","£-12.65","£-75.96","£-6.31","£-57.00","-90.03"
"RE3943-X","CRANKSHAFT DAMPER SPRING PLATE FRONT DAMPER WHEEL SPRING","-12","£-75.96","£0.00","£-75.96","£0.00","£-75.96","-100"
"RH14467-X","DRIVER WIPER BLADE","-3","£-63.34","£-12.67","£-76.01","£-5.52","£-57.82","-91.29"
"CD5906-X","STEERING RACK GAITER","-1","£-63.64","£-12.73","£-76.37","£-7.06","£-56.58","-88.91"
"CD6248-X","FLEXIBLE BRK HOSE (8 INCH)","-5","£-63.69","£-12.74","£-76.43","£-28.24","£-35.45","-55.66"
"PF55215PB-X","FUEL LEVEL TRANSMITTER","-1","£-63.76","£-12.75","£-76.51","£-22.50","£-41.26","-64.71"
"UE70936L5-X","ANTIFREEZE (5 LITER)","-4","£-72.96","£-3.65","£-76.61","£-49.64","£-23.32","-31.96"
"UB14150-A","MIRROR DOOR FLAT","-1","£-63.89","£-12.78","£-76.67","£-53.25","£-10.64","-16.65"
"037906283D-X","EGR INTAKE MANIFOLD CONTROL SOLENOID VALVE","-1","£-76.90","£0.00","£-76.90","£-31.31","£-45.59","-59.28"
"UE37357-U","SWITCH","-2","£-70.00","£-7.00","£-77.00","£-49.50","£-20.50","-29.29"
"RG7027-X","BRK SERVO DRIVE OIL SEAL","-2","£-64.26","£-12.86","£-77.12","£-33.04","£-31.22","-48.58"
"UB42624-X","RIGHT HAND REAR FINISHER","-1","£-64.40","£-12.88","£-77.28","£-17.50","£-46.90","-72.83"
"RE22997-X","CYLINDER LINER (4.9L ENGINE)","-1","£-64.64","£-12.93","£-77.57","£-7.68","£-56.96","-88.12"
"UR16527-X","STEERING BOX LOWER COLUMN RUBBER GAITER","-5","£-74.12","£-3.56","£-77.68","£-5.00","£-69.12","-93.25"
"UR19153-X","ABSORBER AND BRACKET EXHAUST MOUNTING ASSEMBLY","-1","£-77.70","£0.00","£-77.70","£-28.90","£-48.80","-62.81"
"UG944-U","SPEEDO DRIVE ASSEMBLY","-1","£-65.00","£-13.00","£-78.00","£-100.00","£35.00","53.85"
"UD11662-X","COOLANT TEMPERATURE TRANSMITTER (GREEN TOP)","-5","£-70.88","£-7.26","£-78.14","£-97.95","£27.07","38.19"
"UE72756-A","STUD CYL HEAD TO C CASE","-1","£-78.19","£0.00","£-78.19","£-29.04","£-49.15","-62.86"
"UD2202STEM-X","FOGLIGHT AND INDICATOR LONG STEM AND NUT","-2","£-78.20","£0.00","£-78.20","£-27.08","£-51.12","-65.37"
"RG5656-X","BRK SERVO OUTER ROLLER AND RACE","-1","£-65.49","£-13.10","£-78.59","£-15.50","£-49.99","-76.33"
"CD5960-X","DOOR MIRROR GLASS (CONVEX)","-2","£-65.74","£-13.15","£-78.89","£-26.86","£-38.88","-59.14"
"UG10154-X","REAR STUB AXLE / HUB LOCKING NUT","-8","£-67.74","£-11.29","£-79.03","£-54.67","£-13.07","-19.29"
"UE70234-X","IGNITION COIL LEAD","-5","£-79.25","£0.00","£-79.25","£-24.75","£-54.50","-68.77"
"UR13780-X","TORQUE ARM METALASTIC MOUNTING","-2","£-79.29","£0.00","£-79.29","£-3.75","£-75.54","-95.27"
"RG8490-X","FRONT WHEEL CYLINDER PLUNGER (LATE CYLINDER)","-1","£-66.16","£-13.23","£-79.39","£-38.19","£-27.97","-42.28"
"UD11524-X","SUCTION THROTTLE VALVE TO AIR CONDITIONING COMPRESSOR HOSE","-1","£-79.43","£0.00","£-79.43","£-67.65","£-11.78","-14.83"
"UD19797-X","STARTER MOTOR RELAY","-1","£-79.80","£0.00","£-79.80","£-37.52","£-42.28","-52.98"
"CD6575-X","STEERING RACK PISTON WIPER SEAL","-5","£-66.56","£-13.31","£-79.87","£-1.70","£-64.86","-97.45"
"UR13769-A","FUEL TANK FILLER NECK HOSE","-1","£-79.99","£0.00","£-79.99","£-63.98","£-16.01","-20.02"
"RH15233.01-A","FILLER TUBE ASSEMBLY","-17","£-80.00","£0.00","£-80.00","£-10.00","£-70.00","-87.50"
"CD3246-U","HOUSING ASSEMBLY JET CARB","-2","£-80.00","£0.00","£-80.00","£-2.00","£-78.00","-97.50"
"RH7489-X","CONNECTION HOSE","-1","£-66.72","£-13.34","£-80.06","£-7.13","£-59.59","-89.31"
"PC56970PA-X","FRONT BRAIDED CALIPER HOSE","-1","£-67.24","£-13.45","£-80.69","£-59.33","£-7.91","-11.76"
"UR4001-X","SEALING RING","-4","£-67.28","£-13.46","£-80.74","£-30.24","£-37.04","-55.05"
"UD22127-A","HEATER TAP OPERATING CABLE","-1","£-80.74","£0.00","£-80.74","£-71.25","£-9.49","-11.75"
"COIL3CPUSH-X","FLAMETHROWER COIL 3 OHMS CHROME PUSH","-1","£-67.30","£-13.46","£-80.76","£-46.12","£-21.18","-31.47"
"RH13792-X","IGNITION COIL","-2","£-73.64","£-7.36","£-81.00","£-24.15","£-49.49","-67.21"
"UE40480-X","TRANSMITTER OIL PRESSURE","-1","£-67.57","£-13.51","£-81.08","£-36.00","£-31.57","-46.72"
"UE70477-X","EXPANSION BOTTLE CAP","-4","£-72.02","£-9.41","£-81.43","£0.00","£-72.02","-100"
"PW130200-X","REAR CATHEDRAL LIGHT TO WING / FENDER SEAL","-2","£-68.00","£-13.60","£-81.60","£-2.00","£-66.00","-97.06"
"D74372-X","IGNITION POINT CONTACT ARM (20HP TO L SERIES)","-1","£-68.47","£-13.69","£-82.16","£0.00","£-68.47","-100"
"PW54178-X","SEAL 35 LONG","-4","£-82.27","£0.00","£-82.27","£-8.77","£-73.50","-89.34"
"UD16245-X","FUEL PUMP ADAPTER","-2","£-68.62","£-13.73","£-82.35","£-61.46","£-7.16","-10.43"
"UW18752-X","FOAM FILTER","-16","£-68.64","£-13.73","£-82.37","£-12.16","£-56.48","-82.28"
"UE74370-X","FUEL FILTER","-3","£-72.92","£-9.80","£-82.72","£-12.42","£-60.50","-82.97"
"07C253039G-A","SEAL","-4","£-68.99","£-13.80","£-82.79","£0.00","£-68.99","-100"
"CD5712-X","REAR LIGHT AND BRK LIGHT LENS","-1","£-69.14","£-13.83","£-82.97","£-33.33","£-35.81","-51.79"
"PC27952PC-X","HEIGHT CONTROL SUBFRAME TO BODY RETURN HOSE","-1","£-69.77","£-13.95","£-83.72","£-16.14","£-53.63","-76.87"
"UR19204-X","REAR ENGINE MOUNTING","-2","£-73.82","£-9.92","£-83.74","£-23.30","£-50.52","-68.44"
"RH9266-A","DYNAMO AND AIR CONDITIONING COMPRESSOR TWIN DRIVE BELT SET","-2","£-75.91","£-7.87","£-83.78","£-6.84","£-69.07","-90.99"
"UR19245-X","ABSORBER EXHAUST MOUNTING ASSEMBLY ASSEMBLY","-1","£-69.89","£-13.98","£-83.87","£-19.20","£-50.69","-72.53"
"3W3857756BRQD-U","BKLE UNIT FRONT RIGHT HAND POL ASSEMBLY","-1","£-69.95","£-13.99","£-83.94","£-20.00","£-49.95","-71.41"
"UT14392PA-X","FRONT PARKING BRK CABLE (RIGHT HAND DRIVE)","-1","£-83.96","£0.00","£-83.96","£-36.29","£-47.67","-56.78"
"UE8582-X","UPPER CYLINDER LINER O RING","-12","£-70.12","£-14.02","£-84.14","£-39.88","£-30.24","-43.13"
"UR2723-X","REAR ENGINE MOUNT","-4","£-84.44","£0.00","£-84.44","£0.00","£-84.44","-100"
"UA353Z-X","LOCK NUT (0.375 INCH)","-31","£-71.19","£-13.26","£-84.45","£-1.18","£-70.01","-98.34"
"UG526-A","DIFFERENTIAL AND FUEL TANK DRAIN PLUG (ENGINE / GEARBOX)","-2","£-84.78","£0.00","£-84.78","£-93.93","£9.15","10.79"
"PS58787PA-A","D POST B BADGE (BLACK / GOLD)","-2","£-84.98","£0.00","£-84.98","£-60.78","£-24.20","-28.48"
"UR14595-A","CASTELLATED NUT","-1","£-70.99","£-14.20","£-85.19","£-49.56","£-21.43","-30.19"
"RG3716-X","PARKING BRK CABLE (SWB, RHD)","-1","£-71.38","£-14.28","£-85.66","£-19.65","£-51.73","-72.47"
"UR17764-X","ENGINE TO WATER (HEATER) TAP HOSE","-1","£-85.78","£0.00","£-85.78","£-4.54","£-81.24","-94.71"
